IDNUM,year,Fall,Spring,Summer,Winter
1068,2080,15.71653162,7.335609121,2.112501038,16.96355042
107,2080,7.875992213,5.173498595,1.557525923,9.493159759
1075,2080,16.70365426,7.588465171,2.248665984,18.19221964
1078,2080,17.28187794,7.669054729,2.338560218,18.96340777
1092,2080,14.513303,7.086398473,1.999313013,15.73389811
1100,2080,16.1469344,7.551809083,2.123205246,17.37757531
1110,2080,13.41333532,6.506536755,1.951416478,15.57494461
1113,2080,11.34452475,5.66526955,1.622749146,13.29858246
1114,2080,11.34452475,5.66526955,1.622749146,13.29858246
1115,2080,9.446382403,4.781138385,1.301611578,11.16656573
1120,2080,15.40694295,7.319020244,2.075534594,16.92982241
1123,2080,15.40694295,7.319020244,2.075534594,16.92982241
11325,2080,8.718644581,5.567685106,1.582182605,10.55887276
11326,2080,8.718644581,5.567685106,1.582182605,10.55887276
11327,2080,8.718644581,5.567685106,1.582182605,10.55887276
11328,2080,9.908391993,6.138563228,1.713141794,12.16847319
11329,2080,9.908391993,6.138563228,1.713141794,12.16847319
11330,2080,8.547608657,5.256070051,1.381232418,10.64489817
11331,2080,8.115357884,5.283230584,1.514638828,9.651502122
11332,2080,8.01553789,5.198117572,1.475656154,9.622985342
11333,2080,8.01553789,5.198117572,1.475656154,9.622985342
11334,2080,10.41573159,6.273204499,1.691822017,12.68200741
11335,2080,10.41573159,6.273204499,1.691822017,12.68200741
11337,2080,9.947930217,5.804091403,1.697460966,12.04453744
11338,2080,8.351375924,5.338327585,1.521416473,10.12765035
11340,2080,8.613898686,5.400796399,1.547329677,10.46970663
11341,2080,8.613898686,5.400796399,1.547329677,10.46970663
11342,2080,9.83767791,6.017022049,1.628996557,11.83863087
11343,2080,8.909083834,5.49704383,1.533604637,10.73883256
11344,2080,8.926832746,5.57016405,1.548605989,10.70962949
11345,2080,8.926832746,5.57016405,1.548605989,10.70962949
11346,2080,9.106485499,5.447143853,1.50476699,10.98335131
11347,2080,8.926832746,5.57016405,1.548605989,10.70962949
11348,2080,8.161904479,4.91991351,1.270636786,9.850037997
11349,2080,8.161904479,4.91991351,1.270636786,9.850037997
11350,2080,9.090520068,5.638213275,1.535254232,10.94199091
11351,2080,8.877477257,5.266667149,1.391951473,10.60553298
11352,2080,8.877477257,5.266667149,1.391951473,10.60553298
11353,2080,8.401813267,4.926371713,1.219975533,9.894694017
11354,2080,9.772631544,5.998251063,1.598476995,11.9995299
11355,2080,8.351375924,5.338327585,1.521416473,10.12765035
11356,2080,8.401813267,4.926371713,1.219975533,9.894694017
11358,2080,8.877477257,5.266667149,1.391951473,10.60553298
11362,2080,8.877477257,5.266667149,1.391951473,10.60553298
1151,2080,12.59448468,6.477090188,1.80111379,14.02986239
1165,2080,15.49450783,7.811238247,2.11186309,17.37651274
1166,2080,14.05646489,7.098363908,1.935599314,15.65347663
1195,2080,13.24063179,6.378188321,1.767508815,15.03533324
1196,2080,13.24063179,6.378188321,1.767508815,15.03533324
1226,2080,7.734036754,4.246405932,1.075458163,9.134569676
1241,2080,11.14120609,5.91482785,1.523299126,12.63642186
1252,2080,8.262488673,4.671313433,1.143598878,9.251984703
1258,2080,8.262488673,4.671313433,1.143598878,9.251984703
1262,2080,8.262488673,4.671313433,1.143598878,9.251984703
1271,2080,11.14120609,5.91482785,1.523299126,12.63642186
1273,2080,11.14120609,5.91482785,1.523299126,12.63642186
1275,2080,11.10133176,6.057947261,1.572520836,12.37711613
1279,2080,11.10133176,6.057947261,1.572520836,12.37711613
1281,2080,10.41182145,5.582828877,1.475421747,11.7493982
1295,2080,14.96210874,7.807245249,2.020402419,16.74931347
130,2080,10.42947846,6.384991123,1.798489664,12.92128466
1313,2080,7.61546226,4.476771702,0.981887899,8.70855057
132,2080,7.643181255,5.082140217,1.49334872,9.156332163
1328,2080,7.58422914,4.506093213,0.984808532,8.653759626
133,2080,8.718644581,5.567685106,1.582182605,10.55887276
134,2080,8.718644581,5.567685106,1.582182605,10.55887276
1345,2080,6.884551018,4.076455097,0.918206617,7.968980959
1361,2080,7.356807669,4.396441697,0.958406747,8.35715558
137,2080,8.718644581,5.567685106,1.582182605,10.55887276
1385,2080,7.863811262,4.667987616,1.00473795,8.880855681
140,2080,8.718644581,5.567685106,1.582182605,10.55887276
1401,2080,7.500886647,4.525117142,0.974905368,8.536291574
1405,2080,8.054424515,4.867074834,1.034568614,9.166705915
1407,2080,8.054424515,4.867074834,1.034568614,9.166705915
1409,2080,7.500886647,4.525117142,0.974905368,8.536291574
1410,2080,7.500886647,4.525117142,0.974905368,8.536291574
1441,2080,6.358589561,3.576345743,0.843813085,7.550225607
1449,2080,5.629427254,3.349287567,0.829883418,6.522040698
145,2080,9.647465473,6.06029711,1.694505201,11.87869157
1458,2080,6.741326572,4.008045391,0.927642057,7.869054052
1462,2080,5.700063345,3.365094357,0.845362254,6.664750502
1468,2080,6.474503656,3.677361599,0.930760012,7.418624658
1470,2080,6.474503656,3.677361599,0.930760012,7.418624658
1474,2080,6.69444672,3.739246981,0.976933789,7.538520047
1488,2080,4.966865383,2.97461155,0.776025228,5.711172065
1504,2080,6.040081241,3.378551372,0.88134504,7.238129341
1535,2080,6.195737033,3.470187616,0.983113171,7.318858241
1536,2080,5.521643524,3.157824202,0.830477381,6.597739037
1539,2080,4.966865383,2.97461155,0.776025228,5.711172065
154,2080,9.908391993,6.138563228,1.713141794,12.16847319
1541,2080,5.081211173,3.019134251,0.78264431,5.875234953
1543,2080,5.712971778,3.27012159,0.808483837,6.707679721
1544,2080,5.712971778,3.27012159,0.808483837,6.707679721
1545,2080,6.358589561,3.576345743,0.843813085,7.550225607
1559,2080,6.627268279,3.755242098,0.867101974,7.989303855
1569,2080,6.632664731,3.376291398,0.822282109,8.247830382
1570,2080,6.632664731,3.376291398,0.822282109,8.247830382
158,2080,10.96882167,6.599312152,1.819768893,13.64168718
1583,2080,7.693102345,3.794680531,0.964364719,9.351774758
1586,2080,9.378607275,4.642273128,1.229154683,11.20473129
1598,2080,9.142549036,4.410018388,1.180750355,10.95151337
1601,2080,11.12619758,5.286053716,1.470614235,13.12911894
16010,2080,8.877477257,5.266667149,1.391951473,10.60553298
16017,2080,10.41796801,6.392189307,1.805372043,12.64445037
16021,2080,13.60021003,6.859246244,1.953189101,15.85145854
16027,2080,6.627268279,3.755242098,0.867101974,7.989303855
16029,2080,8.351375924,5.338327585,1.521416473,10.12765035
1606,2080,9.142549036,4.410018388,1.180750355,10.95151337
1608,2080,11.12619758,5.286053716,1.470614235,13.12911894
16101,2080,11.42421798,6.365147073,1.791436102,13.91019823
16130,2080,10.49875569,6.045265469,1.743087175,12.60613478
16149,2080,12.30225057,6.597847829,1.779307419,14.64595384
16150,2080,10.20896808,5.878401373,1.694065485,12.26616174
16154,2080,4.986696113,2.94610729,0.779411784,5.757710488
1616,2080,9.556979648,4.617455733,1.274086679,11.33159736
16220,2080,5.146011992,3.033609359,0.787053929,6.018407435
16221,2080,7.643181255,5.082140217,1.49334872,9.156332163
16222,2080,8.742532912,5.427836313,1.547565022,9.825630723
16241,2080,11.18787375,6.265934632,1.75165012,13.59563821
16246,2080,11.42421798,6.365147073,1.791436102,13.91019823
16300,2080,5.81286966,3.058041448,0.783386474,7.161978046
1640,2080,5.336589154,2.999451434,0.787845881,6.384632559
16403,2080,12.59448468,6.477090188,1.80111379,14.02986239
16427,2080,11.42421798,6.365147073,1.791436102,13.91019823
16447,2080,11.98193555,6.523813294,1.771641365,14.32622613
16475,2080,11.59009763,6.4103017,1.84121666,14.13064789
1648,2080,5.336589154,2.999451434,0.787845881,6.384632559
1649,2080,5.336589154,2.999451434,0.787845881,6.384632559
165,2080,9.772631544,5.998251063,1.598476995,11.9995299
16585,2080,8.873192325,5.438784084,1.567321927,10.68048482
16587,2080,11.32621159,6.315333836,1.634742641,13.21291544
166,2080,8.547608657,5.256070051,1.381232418,10.64489817
1677,2080,6.127461255,3.100432171,0.806434446,7.695257375
1678,2080,5.495247581,3.071219684,0.788163906,6.572401096
1680,2080,6.29997751,3.168039084,0.794643478,7.90403664
16978,2080,8.516378842,4.165242053,1.052716974,10.24303144
16984,2080,10.42947846,6.384991123,1.798489664,12.92128466
1699,2080,6.624212445,3.191020663,0.802261724,8.386782395
170,2080,8.547608657,5.256070051,1.381232418,10.64489817
1704,2080,6.624212445,3.191020663,0.802261724,8.386782395
1705,2080,6.125420028,3.084544497,0.787583704,7.757168711
17158,2080,12.24635726,6.540287316,1.88434257,14.80694751
1716,2080,6.296744232,3.082395905,0.804847256,8.032339517
1729,2080,6.358193183,3.08798583,0.813554753,8.145896769
1735,2080,6.358193183,3.08798583,0.813554753,8.145896769
17361,2080,9.826136434,5.805175158,1.729131041,11.8014356
174,2080,8.547608657,5.256070051,1.381232418,10.64489817
1752,2080,8.516378842,4.165242053,1.052716974,10.24303144
1771,2080,11.10285193,6.486702763,1.875616282,13.13168773
17729,2080,14.05646489,7.098363908,1.935599314,15.65347663
17731,2080,6.108655046,3.060553966,0.791952248,7.735474063
17740,2080,9.488625626,5.79337529,1.674738741,11.38067071
17746,2080,9.016384433,5.645588918,1.602588023,10.07834162
17772,2080,11.18787375,6.265934632,1.75165012,13.59563821
1778,2080,10.09426049,6.106426792,1.771782975,11.32849043
178,2080,8.547608657,5.256070051,1.381232418,10.64489817
17832,2080,8.613898686,5.400796399,1.547329677,10.46970663
17884,2080,11.98193555,6.523813294,1.771641365,14.32622613
17930,2080,11.98281977,6.110842201,1.722476463,14.5568353
1796,2080,9.016384433,5.645588918,1.602588023,10.07834162
1797,2080,9.016384433,5.645588918,1.602588023,10.07834162
1805,2080,7.45606463,4.406486422,1.28239663,8.2809436
1807,2080,7.45606463,4.406486422,1.28239663,8.2809436
18113,2080,7.066187546,3.47834953,0.85600928,8.840307206
18146,2080,9.408205552,5.778502504,1.651744729,10.68705588
182,2080,9.772631544,5.998251063,1.598476995,11.9995299
1829,2080,10.09426049,6.106426792,1.771782975,11.32849043
1833,2080,11.65203889,7.351904405,2.112005805,12.84704012
18332,2080,8.215904013,5.280348819,1.507784289,9.899700517
18348,2080,8.01553789,5.198117572,1.475656154,9.622985342
18352,2080,9.908391993,6.138563228,1.713141794,12.16847319
18376,2080,9.866613729,5.753081391,1.651725312,11.74935657
18388,2080,10.49875569,6.045265469,1.743087175,12.60613478
1843,2080,10.13211833,5.973699352,1.752899894,11.31149047
1844,2080,10.13211833,5.973699352,1.752899894,11.31149047
1845,2080,10.13211833,5.973699352,1.752899894,11.31149047
1846,2080,10.13211833,5.973699352,1.752899894,11.31149047
185,2080,10.1000807,6.122518689,1.609783899,12.68941607
1857,2080,12.01420772,6.837671934,1.958561419,13.35629569
1874,2080,13.09179566,7.302658543,2.032278601,14.40490631
1877,2080,13.09179566,7.302658543,2.032278601,14.40490631
1884,2080,13.09179566,7.302658543,2.032278601,14.40490631
1887,2080,13.09179566,7.302658543,2.032278601,14.40490631
1896,2080,14.33533521,7.874403386,2.183692634,16.52824793
1898,2080,5.640937708,3.489539956,0.796654459,7.374785878
1907,2080,7.820532175,4.891479922,1.212580294,9.801943897
193,2080,8.607722577,5.480791083,1.571162895,10.4094313
1949,2080,8.006864448,5.089258869,1.217235677,10.44873155
195,2080,8.607722577,5.480791083,1.571162895,10.4094313
1955,2080,7.082644287,4.468201749,1.178645436,9.009222713
1965,2080,7.455479055,4.88060462,1.284415141,9.26525745
1972,2080,7.455479055,4.88060462,1.284415141,9.26525745
1981,2080,7.455479055,4.88060462,1.284415141,9.26525745
1984,2080,7.786370839,5.038752197,1.284727777,9.60720707
1986,2080,7.786370839,5.038752197,1.284727777,9.60720707
1990,2080,7.498176064,4.924786753,1.278558922,9.314756405
1998,2080,7.652423961,4.908278689,1.227472781,9.497116649
20040,2080,11.46143271,6.294019987,1.822475895,13.31584974
20047,2080,11.32621159,6.315333836,1.634742641,13.21291544
20055,2080,10.13211833,5.973699352,1.752899894,11.31149047
20056,2080,13.30021887,6.762394052,1.961133297,15.28656867
20057,2080,12.21229007,6.873506357,1.88464751,14.25908835
20071,2080,12.17703495,6.531911509,1.773307892,14.44825268
2008,2080,7.786370839,5.038752197,1.284727777,9.60720707
20158,2080,8.122655672,4.85742179,1.24722097,9.647285917
2016,2080,7.853341602,5.037603892,1.24413755,9.69276698
2018,2080,7.853341602,5.037603892,1.24413755,9.69276698
20228,2080,10.20896808,5.878401373,1.694065485,12.26616174
20229,2080,5.629427254,3.349287567,0.829883418,6.522040698
20230,2080,6.627268279,3.755242098,0.867101974,7.989303855
20232,2080,9.570560916,5.673184035,1.629942757,11.39765676
20238,2080,8.63586262,4.612768503,1.163759838,9.794904171
20240,2080,8.909083834,5.49704383,1.533604637,10.73883256
20241,2080,5.81286966,3.058041448,0.783386474,7.161978046
2028,2080,8.414891863,5.269734642,1.242570883,10.6328451
20379,2080,12.78387337,6.621292362,1.906375706,15.29528422
20421,2080,9.570560916,5.673184035,1.629942757,11.39765676
20422,2080,8.161904479,4.91991351,1.270636786,9.850037997
20426,2080,10.04729816,6.311657083,1.729759177,12.4184682
2045,2080,7.771924619,5.101634165,1.345870757,9.590243517
2046,2080,7.771924619,5.101634165,1.345870757,9.590243517
2050,2080,7.459444059,4.939090393,1.290611302,9.344646033
205161,2080,8.006864448,5.089258869,1.217235677,10.44873155
205178,2080,10.6141052,6.344501583,1.73962522,13.29800415
205242,2080,8.183779903,5.028329333,1.277495718,10.55890261
2056,2080,7.693281968,5.026941451,1.288153646,9.521659061
2061,2080,7.76169694,5.09446532,1.310736407,9.627652245
20613,2080,7.500886647,4.525117142,0.974905368,8.536291574
20616,2080,12.01420772,6.837671934,1.958561419,13.35629569
20618,2080,11.30047356,6.120916032,1.784257633,13.72951605
20620,2080,7.28074401,4.216964036,0.963144479,8.299788107
20622,2080,10.42947846,6.384991123,1.798489664,12.92128466
20632,2080,14.38875879,7.739634045,2.168117511,16.11347875
20633,2080,8.743089791,5.391212375,1.558491698,10.33593757
2068,2080,7.949031619,5.179573513,1.315095011,9.813805026
208,2080,8.115357884,5.283230584,1.514638828,9.651502122
20801,2080,13.38575733,6.674458432,1.962458029,14.83472804
20804,2080,8.877477257,5.266667149,1.391951473,10.60553298
20806,2080,13.09179566,7.302658543,2.032278601,14.40490631
20808,2080,12.21229007,6.873506357,1.88464751,14.25908835
20811,2080,11.40287234,6.293697057,1.885239145,13.80817285
20814,2080,14.96210874,7.807245249,2.020402419,16.74931347
20818,2080,9.142549036,4.410018388,1.180750355,10.95151337
20819,2080,8.351375924,5.338327585,1.521416473,10.12765035
2087,2080,7.546459469,4.883299753,1.251624423,9.414288142
2089,2080,8.311339637,5.28132491,1.349385696,10.17161888
2091,2080,8.539844908,5.358791513,1.381215583,10.43302123
20994,2080,8.873192325,5.438784084,1.567321927,10.68048482
20995,2080,14.17159264,6.63419257,1.996735102,16.28396338
210,2080,8.115357884,5.283230584,1.514638828,9.651502122
21003,2080,14.513303,7.086398473,1.999313013,15.73389811
21011,2080,12.23952236,6.419274587,1.806471682,14.33742718
21012,2080,10.41182145,5.582828877,1.475421747,11.7493982
21013,2080,12.65115845,6.668301602,1.84374839,15.06002706
21014,2080,9.308232658,5.638514614,1.611869586,11.03784385
21015,2080,9.826136434,5.805175158,1.729131041,11.8014356
21021,2080,9.106485499,5.447143853,1.50476699,10.98335131
2103,2080,7.862023645,4.967692062,1.271856546,9.812970984
2117,2080,7.820532175,4.891479922,1.212580294,9.801943897
21186,2080,11.03109774,5.806638136,1.566641209,12.47676557
21192,2080,9.106485499,5.447143853,1.50476699,10.98335131
21193,2080,11.10285193,6.486702763,1.875616282,13.13168773
21194,2080,10.5272808,5.978269957,1.774561019,12.33011327
21196,2080,9.209396095,5.191152045,1.294662187,11.11042428
21199,2080,9.043947444,5.517926336,1.5891165,10.95273468
2122,2080,7.777790153,5.053622929,1.273095034,9.681505759
2127,2080,7.626998109,4.873984131,1.215410924,9.550395516
2130,2080,7.887261641,4.973757332,1.262075119,9.775836029
2137,2080,7.541016228,4.813350788,1.205291498,9.51461916
214,2080,8.215904013,5.280348819,1.507784289,9.899700517
2144,2080,7.626998109,4.873984131,1.215410924,9.550395516
2145,2080,7.626998109,4.873984131,1.215410924,9.550395516
215,2080,8.215904013,5.280348819,1.507784289,9.899700517
2150,2080,7.623209252,4.861831301,1.188846626,9.510114193
2154,2080,7.5388055,4.798733883,1.167263928,9.470999069
21576,2080,9.209396095,5.191152045,1.294662187,11.11042428
21588,2080,12.21229007,6.873506357,1.88464751,14.25908835
2161,2080,7.623209252,4.861831301,1.188846626,9.510114193
2167,2080,7.934161612,5.001260225,1.200867208,10.00029449
2171,2080,7.934161612,5.001260225,1.200867208,10.00029449
2172,2080,7.934161612,5.001260225,1.200867208,10.00029449
21762,2080,12.43899102,6.462497789,1.90182396,14.58647778
21778,2080,8.877477257,5.266667149,1.391951473,10.60553298
2178,2080,7.5388055,4.798733883,1.167263928,9.470999069
21780,2080,10.41182145,5.582828877,1.475421747,11.7493982
218,2080,8.01553789,5.198117572,1.475656154,9.622985342
2180,2080,7.605762294,4.804846449,1.173150748,9.590452225
2183,2080,7.604225427,4.819947718,1.14496988,9.630492804
2193,2080,7.58336683,4.863438241,1.145397642,9.719996355
2195,2080,8.055688857,5.077379643,1.226032947,10.27707847
21953,2080,5.521643524,3.157824202,0.830477381,6.597739037
21967,2080,12.65115845,6.668301602,1.84374839,15.06002706
21981,2080,16.70365426,7.588465171,2.248665984,18.19221964
2208,2080,7.370589642,4.756910346,1.184594966,9.390398158
2211,2080,7.435820446,4.746302437,1.164467744,9.49071789
22150,2080,7.693102345,3.794680531,0.964364719,9.351774758
22156,2080,9.70758777,6.152567036,1.764228949,11.91366971
22158,2080,13.09179566,7.302658543,2.032278601,14.40490631
2217,2080,7.317186283,4.701622079,1.154555163,9.44308689
22175,2080,10.82274228,6.151187931,1.748265517,13.1536292
2218,2080,7.317186283,4.701622079,1.154555163,9.44308689
2228,2080,7.646376415,4.779418646,1.148345896,9.71854981
223,2080,10.41573159,6.273204499,1.691822017,12.68200741
2233,2080,7.45481716,4.86940665,1.168858213,9.63185027
22342,2080,14.15094362,8.478844817,2.485135809,15.43379784
2235,2080,7.45481716,4.86940665,1.168858213,9.63185027
22368,2080,8.718644581,5.567685106,1.582182605,10.55887276
2237,2080,7.45481716,4.86940665,1.168858213,9.63185027
2246,2080,7.431548268,4.710471485,1.140592737,9.578288032
2248,2080,7.431548268,4.710471485,1.140592737,9.578288032
2259,2080,7.431548268,4.710471485,1.140592737,9.578288032
2265,2080,7.350795665,4.575580375,1.069130329,9.231084353
2269,2080,7.370589642,4.756910346,1.184594966,9.390398158
227,2080,10.41573159,6.273204499,1.691822017,12.68200741
2275,2080,7.358175498,4.779104978,1.172879518,9.374829708
2278,2080,7.239688088,4.71415125,1.152270444,9.179926985
228,2080,10.38609915,6.230709281,1.690389852,12.68683956
2283,2080,6.960121891,4.426775029,1.03355335,9.120565886
2287,2080,5.974758635,3.553452098,0.773650168,7.946803305
2295,2080,7.239688088,4.71415125,1.152270444,9.179926985
2307,2080,6.513608982,4.056274005,0.946163573,8.357747455
2319,2080,6.003671908,3.441863297,0.764606751,7.755229212
2320,2080,6.003671908,3.441863297,0.764606751,7.755229212
2326,2080,5.582604478,3.299302101,0.738096505,7.293345367
233,2080,10.41573159,6.273204499,1.691822017,12.68200741
2332,2080,5.665066157,3.273265789,0.754205811,7.222157342
2334,2080,5.750494472,3.254236452,0.762510749,7.299754118
2335,2080,5.810342867,3.274276678,0.765955617,7.358706275
234,2080,11.71453533,6.661093679,1.819640224,14.1413283
2340,2080,6.504442798,3.465509693,0.838445205,7.978372486
2344,2080,7.546087151,4.809436751,1.205901784,9.549412642
2346,2080,7.546087151,4.809436751,1.205901784,9.549412642
2353,2080,7.634929611,4.713151326,1.160497343,9.509990305
2373,2080,5.640937708,3.489539956,0.796654459,7.374785878
2374,2080,5.736431641,3.554530687,0.798087259,7.585960654
2380,2080,5.608180676,3.428514416,0.780949394,7.265425136
239,2080,8.01553789,5.198117572,1.475656154,9.622985342
2394,2080,7.475108344,4.533873871,1.097184145,9.344143704
240,2080,9.339515938,5.65317024,1.588890897,11.53043717
2419,2080,5.738795625,3.559290461,0.756916481,7.610704146
242,2080,8.461852121,5.34047389,1.518420524,10.27959234
243,2080,9.339515938,5.65317024,1.588890897,11.53043717
2432,2080,5.777076039,3.67972325,0.754520401,7.785356986
2436,2080,5.462173166,3.400144949,0.751489505,7.126773091
245,2080,9.339515938,5.65317024,1.588890897,11.53043717
2450,2080,7.803541421,4.62131695,1.199122378,9.519396729
2451,2080,7.803541421,4.62131695,1.199122378,9.519396729
2464,2080,5.608180676,3.428514416,0.780949394,7.265425136
2466,2080,5.466501352,3.379604929,0.757798432,7.169742254
2476,2080,5.3409681,3.321264474,0.756002459,6.914672422
2478,2080,5.3409681,3.321264474,0.756002459,6.914672422
248,2080,8.461852121,5.34047389,1.518420524,10.27959234
249,2080,8.351375924,5.338327585,1.521416473,10.12765035
2492,2080,5.238493128,3.323226582,0.787273575,6.517515551
2496,2080,5.225240372,3.314462557,0.800809029,6.452439037
2504,2080,5.225240372,3.314462557,0.800809029,6.452439037
2511,2080,5.097073261,3.287969748,0.822580281,6.049992942
2514,2080,5.704227964,3.586827259,0.850209362,7.509969355
252,2080,8.461852121,5.34047389,1.518420524,10.27959234
2525,2080,6.067323818,3.78688871,0.929948912,7.865228761
253,2080,8.461852121,5.34047389,1.518420524,10.27959234
2533,2080,5.704227964,3.586827259,0.850209362,7.509969355
2538,2080,5.4440856,3.41096398,0.772857806,7.185382055
2539,2080,5.704227964,3.586827259,0.850209362,7.509969355
2548,2080,5.418145376,3.415122363,0.799109245,7.096576345
2556,2080,5.281605449,3.310439598,0.765917516,6.863014547
256,2080,8.351375924,5.338327585,1.521416473,10.12765035
2567,2080,5.130187176,3.228038922,0.754756524,6.672067856
2571,2080,5.090356992,3.24916749,0.787304753,6.529173956
2574,2080,5.090356992,3.24916749,0.787304753,6.529173956
2580,2080,5.040201096,3.216651226,0.796859398,6.384795515
2589,2080,5.07609788,3.227283434,0.768463199,6.488432009
2593,2080,5.051036835,3.239504585,0.796887169,6.285913726
2597,2080,5.216007794,3.276157351,0.82889189,6.212422209
2603,2080,4.89030018,3.211111734,0.791494481,6.237317326
2607,2080,4.89030018,3.211111734,0.791494481,6.237317326
2615,2080,4.874376029,3.263504649,0.823383278,6.108072977
2627,2080,5.310063586,3.307713115,0.840332817,6.19950811
2630,2080,4.835791606,3.252833775,0.810416766,6.051483981
2631,2080,4.835791606,3.252833775,0.810416766,6.051483981
2634,2080,4.835791606,3.252833775,0.810416766,6.051483981
2637,2080,4.887570998,3.306068468,0.820599401,5.997272838
2643,2080,4.763564425,3.276695973,0.822474593,5.978712145
2650,2080,4.640694687,3.251607822,0.794634819,5.857055752
2651,2080,4.887570998,3.306068468,0.820599401,5.997272838
2652,2080,4.640694687,3.251607822,0.794634819,5.857055752
2659,2080,4.537181101,3.324868658,0.817195374,5.765729395
2661,2080,4.640694687,3.251607822,0.794634819,5.857055752
2677,2080,4.280733372,3.555613722,0.8954123,5.598408082
2682,2080,4.282834798,3.680813514,0.923432815,5.583960872
2688,2080,4.537181101,3.324868658,0.817195374,5.765729395
269,2080,9.043947444,5.517926336,1.5891165,10.95273468
2696,2080,4.493733351,3.632905193,0.903148198,5.577735768
2698,2080,4.40931869,3.724381053,0.954376534,5.441774744
270,2080,8.742231802,5.419032058,1.547266476,10.58053308
2721,2080,7.287557714,4.834866177,1.238120325,9.25005483
2724,2080,8.483674338,5.532767771,1.384508008,10.4165859
2737,2080,7.576957105,4.96606584,1.243356429,9.587022859
2738,2080,7.576957105,4.96606584,1.243356429,9.587022859
2740,2080,8.961377479,5.584533522,1.384180007,11.12224202
275,2080,9.947930217,5.804091403,1.697460966,12.04453744
2751,2080,9.504263706,5.901754605,1.417625299,11.82160941
2754,2080,8.961377479,5.584533522,1.384180007,11.12224202
276,2080,11.40287234,6.293697057,1.885239145,13.80817285
2762,2080,8.961377479,5.584533522,1.384180007,11.12224202
277,2080,11.40287234,6.293697057,1.885239145,13.80817285
2770,2080,9.440446628,5.692927452,1.371563738,12.0659636
278,2080,11.40287234,6.293697057,1.885239145,13.80817285
2781,2080,9.555326586,6.027806958,1.400788068,12.2679583
2782,2080,9.555326586,6.027806958,1.400788068,12.2679583
2785,2080,8.988590385,5.504220937,1.293189248,11.38307814
2796,2080,8.486503153,5.534256444,1.307853643,11.04423221
2800,2080,7.251494747,4.802421783,1.195684223,9.422221261
281,2080,9.043947444,5.517926336,1.5891165,10.95273468
2811,2080,8.199327361,5.376656157,1.26100683,10.76975146
2830,2080,8.706545121,5.607378002,1.299404309,11.33346534
2839,2080,8.043427353,5.266783281,1.265345887,10.36324273
284,2080,9.043947444,5.517926336,1.5891165,10.95273468
2842,2080,8.043427353,5.266783281,1.265345887,10.36324273
2848,2080,8.045369468,5.216954489,1.243996143,10.31208832
2853,2080,8.045369468,5.216954489,1.243996143,10.31208832
2859,2080,6.39929134,4.175229602,1.144687999,8.182199942
2860,2080,7.350659802,4.843046449,1.199979256,9.554378123
2861,2080,7.350659802,4.843046449,1.199979256,9.554378123
287,2080,8.351375924,5.338327585,1.521416473,10.12765035
2879,2080,8.355207483,5.336143936,1.223287787,11.08742245
2880,2080,8.355207483,5.336143936,1.223287787,11.08742245
2884,2080,10.77569287,6.140620401,1.388908654,13.95195902
2890,2080,8.011056115,5.117004789,1.208055355,10.48911702
2891,2080,8.011056115,5.117004789,1.208055355,10.48911702
2892,2080,7.246491989,4.664484798,1.180212644,9.278938597
2893,2080,8.011056115,5.117004789,1.208055355,10.48911702
2898,2080,8.483050115,5.364871348,1.237997322,11.15401549
290,2080,8.351375924,5.338327585,1.521416473,10.12765035
2902,2080,8.119568366,5.130867739,1.192046266,10.63513836
2908,2080,8.420084389,5.211140804,1.189369173,10.98382556
291,2080,8.613898686,5.400796399,1.547329677,10.46970663
2912,2080,8.119568366,5.130867739,1.192046266,10.63513836
292,2080,8.613898686,5.400796399,1.547329677,10.46970663
2949,2080,8.063313778,5.175848084,1.192127061,10.48080538
2950,2080,8.357792649,5.205075513,1.183584998,10.82560844
2953,2080,9.663527557,5.712168442,1.283491066,12.41063604
2963,2080,8.063313778,5.175848084,1.192127061,10.48080538
2969,2080,8.6903118,5.458710242,1.30673273,11.07489425
297,2080,8.613898686,5.400796399,1.547329677,10.46970663
2970,2080,7.755692519,4.779654444,1.098787741,9.87488342
2985,2080,6.809804541,4.369171793,1.001983339,8.680634052
2986,2080,6.797912657,4.371826511,0.996847867,8.606118031
2989,2080,6.574359543,4.150152253,0.946380917,8.276178905
3002,2080,6.696434756,4.260661276,0.971139489,8.494739639
3021,2080,7.326888121,4.408591089,1.036475108,9.050063424
3022,2080,7.326888121,4.408591089,1.036475108,9.050063424
3030,2080,8.407181238,4.870173525,1.150467385,10.09394593
3034,2080,7.570892819,5.024539107,1.181558142,9.662510377
3036,2080,7.570892819,5.024539107,1.181558142,9.662510377
304,2080,9.488625626,5.79337529,1.674738741,11.38067071
305015,2080,4.868388856,4.020127727,0.836386334,7.506023675
305018,2080,7.941462124,5.898809284,1.133287805,12.30097266
3057,2080,7.83853303,5.091023249,1.200683777,10.06112781
3067,2080,7.481729558,4.902081465,1.158049109,9.604304313
3069,2080,7.071632621,4.625197152,1.069167897,9.06213644
3073,2080,7.071632621,4.625197152,1.069167897,9.06213644
3074,2080,7.071632621,4.625197152,1.069167897,9.06213644
3090,2080,7.58336683,4.863438241,1.145397642,9.719996355
3093,2080,6.809804541,4.369171793,1.001983339,8.680634052
3104,2080,7.755692519,4.779654444,1.098787741,9.87488342
3105,2080,8.817129355,5.367572062,1.209171644,11.36818424
