,STRM_ORDER,LifeStage,dens,yr,PopGrp,ID_Num,UTM_E,UTM_N,WidthM,W3Dppt,MWMT_Index,StrmPow,SprPpt,IP_COHO,SolMean,StrmSlope,OUT_DIST,Panel,UTM_E_km,UTM_N_km,fYr,fSTRM_ORDER,est,2020 Temporal,2020 Survey,2021 Temporal,2021 Survey,,est_non_rf,est_rf,omega_s,epsilon_st
2990,4,rear,0,2018,Coos,52021,420628,4817551,-0.49673168,-0.059071888,0.161608987,-0.155304979,-0.884324264,-0.270701687,-0.487185864,-0.095483156,-0.28789713,once,420.628,4817.551,2018,4,6.529042124,684.741999,678.8826334,672.8580704,667.225333,,3.470443672,3.058598451,3.353062016,-0.294463565
2991,6,rear,0,2018,Coquille,52008,416780,4737942,0.507243928,0.586034627,1.000550615,2.269793071,-0.671834137,-0.181609663,-0.159261581,-0.775800641,0.275691422,once,416.78,4737.942,2018,6,4.886774276,132.5253935,134.5474493,133.4107743,135.1940888,,3.265396,1.621378276,1.806856263,-0.185477987
2992,3,rear,75,2018,Coquille,52023,417303,4784438,-0.751709612,-0.919213908,0.481205798,-0.667048999,-1.096814391,-1.027983892,1.140996331,-0.095483156,0.090597076,once,417.303,4784.438,2018,3,5.21107104,183.2902644,182.3111416,183.8169372,182.8809241,,2.746828118,2.464242922,2.730803966,-0.266561043
2993,4,rear,0,2018,Coquille,52031,393119,4771831,-0.751709612,-0.618164201,-0.677332642,-0.590287396,-0.646335321,0.709310579,0.435577816,-0.435641898,-0.903691778,once,393.119,4771.831,2018,4,5.094037309,163.0468054,164.7330808,162.7188539,164.5646478,,3.733155871,1.360881438,1.574052984,-0.213171545
2994,4,rear,507,2018,Lower Umpqua,66121,429318,4832243,-0.719837371,-0.102078989,-0.317786229,0.276834416,-0.433845194,-1.295259965,-0.266027627,1.265151814,-0.69012138,once,429.318,4832.243,2018,4,5.39438955,220.1677047,229.288604,212.2599186,220.6929869,,2.691171445,2.703218105,2.96274601,-0.259527905
2995,4,rear,159,2018,Middle Umpqua,66098,451919,4819651,-0.767645733,-1.069738762,0.800802608,0.13610481,-1.054316366,-2.27527223,-1.509089444,0.244675587,0.218739316,once,451.919,4819.651,2018,4,5.170652241,176.0296138,169.182861,180.8207059,173.8562362,,3.095919535,2.074732706,2.338535415,-0.263802709
2996,5,rear,4,2018,Middle Umpqua,66104,480887,4814846,-0.353306593,-1.263270716,1.16034902,-0.663850599,-1.198809653,1.60023082,0.782567464,-1.115959383,1.197603642,once,480.887,4814.846,2018,5,4.948678337,140.9885014,127.4324567,132.9712924,121.0983031,,4.598221013,0.350457324,0.624028661,-0.273571337
2997,3,rear,12,2018,Middle Umpqua,66110,459100,4839278,-0.70390125,-1.177256514,0.401306595,0.219263214,-1.01181834,-1.117075916,-0.628269567,0.244675587,-0.051783189,once,459.1,4839.278,2018,3,4.161354515,64.15836727,66.71646095,65.10851034,67.64095085,,2.472382615,1.6889719,1.900584362,-0.211612461
2998,5,rear,0,2018,North Umpqua,66112,469845,4795339,0.156649271,-0.682674853,3.677173905,-0.30953894,-1.207309258,1.021132663,1.991311623,-1.115959383,1.040985349,once,469.845,4795.339,2018,5,3.683904746,39.80150582,36.29059911,37.60207381,34.44610425,,4.164152262,-0.480247516,-0.203462463,-0.276785053
2999,6,rear,1294,2018,South Umpqua,66093,466305,4733037,-0.08239254,-0.704178403,1.040500216,-0.621560641,-1.470797016,1.466592784,-0.750287905,-0.775800641,2.638017329,once,466.305,4733.037,2018,6,5.722074128,305.5379911,299.2133491,298.9780974,292.4324241,,4.388278949,1.33379518,1.469891845,-0.136096666
3000,4,rear,168,2018,South Umpqua,66108,449888,4734758,-0.480795559,-0.833199706,0.680953804,1.638286735,-1.402800175,-0.582523771,-1.112529846,0.244675587,2.441057961,once,449.888,4734.758,2018,4,5.393055845,219.8742617,225.1904079,223.2135663,227.9728379,,3.985569502,1.407486343,1.566987033,-0.159500689
3001,3,rear,0,2019,Necanicum,1805,426784,5090809,-0.672029008,-0.209596742,-1.556223871,0.834422171,1.844048972,-0.047971626,-1.615855489,0.924993072,-1.065056079,annual,426.784,5090.809,2019,3,2.476415802,11.89854117,11.6618908,11.3360249,11.17376371,,2.152156036,0.324259767,0.4481834,-0.123923633
3002,5,rear,31,2019,Nehalem,1033,434578,5057700,0.985327551,1.317155344,-0.197937425,-0.449202412,2.498518565,-0.003425614,-0.006738659,-0.775800641,-0.896572765,annual,434.578,5057.7,2019,5,5.641507693,281.8873978,279.7451144,276.9039001,275.4064512,,3.543802302,2.097705391,2.19164151,-0.09393612
3003,4,rear,357,2019,Nehalem,1295,456360,5091119,0.53911617,-0.768689055,-0.837131047,0.836554438,0.084630717,1.243862724,-0.197392312,0.244675587,-0.029239647,annual,456.36,5091.119,2019,4,5.901858388,365.7164799,360.497391,366.8066834,360.3829636,,3.705159244,2.196699144,2.285348881,-0.088649737
3004,4,rear,62,2019,Nehalem,1536,493087,5075947,-0.018648057,-1.134249413,-0.437635033,-0.218917603,-0.569838875,1.243862724,-0.715970248,-0.435641898,0.69808621,annual,493.087,5075.947,2019,4,5.707924713,301.2452487,299.537851,303.0447794,301.6456227,,4.212054369,1.495870344,1.554752644,-0.0588823
3005,3,rear,0,2019,Nehalem,1616,466177,5068762,-0.560476163,0.26348137,-2.594913506,0.518846692,0.620105838,-1.072529904,-0.35754138,0.244675587,1.205909157,annual,466.177,5068.762,2019,3,4.886121179,132.4388698,132.963689,128.9984726,129.6618664,,3.139959423,1.746161756,1.784230692,-0.038068936
3006,5,rear,179,2019,Nehalem,16027,473579,5083255,0.300074358,-0.768689055,-0.317786229,-0.764422514,0.084630717,1.644776832,0.042831291,-1.115959383,0.338576039,annual,473.579,5083.255,2019,5,5.310950463,202.5426463,207.6909938,198.3933833,203.4335766,,4.447347305,0.863603158,0.934907962,-0.071304803
3007,4,rear,1240,2019,Tillamook Bay,545,457270,5022363,0.316010479,-0.059071888,-1.156727858,0.077112097,1.402069507,-0.359793711,-0.517690449,-0.435641898,-0.393495827,annual,457.27,5022.363,2019,4,6.842950283,937.250213,946.2479165,964.2753086,971.5153574,,3.645034958,3.197915325,3.195513539,0.002401786
3008,5,rear,31,2019,Tillamook Bay,664,461130,5044083,0.937519189,1.360162445,-1.23662706,1.141823961,2.048039494,-1.117075916,-1.162099795,-0.095483156,-0.416039369,annual,461.13,5044.083,2019,5,5.85503788,348.9881194,312.1002913,348.3709,309.030297,,3.273609056,2.581428824,2.59145792,-0.010029096
3009,4,rear,359,2019,Tillamook Bay,715,459674,5048143,0.268202117,1.295651794,-1.396425466,-0.093113865,1.895046603,-0.404339723,-0.63208264,1.265151814,-0.397055333,annual,459.674,5048.143,2019,4,5.673680494,291.1039716,277.5019091,292.0269676,277.6366111,,2.944637879,2.729042615,2.744665346,-0.015622731
3010,3,rear,449,2019,Tillamook Bay,16017,450448,5024509,-0.353306593,1.854744107,-1.755971878,-0.054733064,2.269029227,-1.027983892,-0.666400298,1.605310557,-0.446888426,annual,450.448,5024.509,2019,3,5.00236463,148.7645165,130.2722957,162.0941195,143.2088982,,1.940476625,3.061888005,3.076282489,-0.014394484
3011,5,rear,0,2019,Nestucca,16009,434460,4995689,1.638708502,1.037609188,-1.196677459,-0.313803474,2.065038705,0.575672543,0.580474592,-1.115959383,-0.93691384,annual,434.46,4995.689,2019,5,6.1451586,466.4536228,457.9563639,438.9872826,432.7899984,,3.886676254,2.258482346,2.262895857,-0.004413512
3012,5,rear,443,2019,Nestucca,16010,457210,5014457,0.953455309,1.252644693,-0.91703025,2.348331563,1.529563583,-0.404339723,-0.105878558,-0.095483156,-0.374511791,annual,457.21,5014.457,2019,5,6.75404773,857.5227678,853.8268661,826.8977794,821.0690359,,3.35406506,3.39998267,3.389220499,0.010762171
3013,3,rear,61,2019,NCDependent,130,428327,4991139,-0.70390125,0.500020425,-1.316526263,-0.414020011,2.50701817,-0.448885735,0.469895473,1.945469299,-1.062683075,annual,428.327,4991.139,2019,3,3.842863301,46.65888179,47.96065453,46.31269011,47.82479984,,1.745078395,2.097784906,2.098900105,-0.001115199
3014,4,rear,1417,2019,Siletz,3597,439896,4957274,0.236329875,0.521523976,-1.076828655,-0.30314214,0.603106628,0.976586651,0.130531971,0.924993072,-0.155008882,annual,439.896,4957.274,2019,4,6.877200036,969.9068504,961.0184557,988.808531,978.7497211,,3.404756914,3.472443123,3.314826143,0.15761698
3015,3,rear,194,2019,Yaquina,1955,426187,4936796,-0.735773491,0.758063031,-0.677332642,-0.646437087,1.402069507,1.243862724,-1.684490804,-0.095483156,-0.948778863,annual,426.187,4936.796,2019,3,4.941507808,139.9811552,142.4468698,136.8338656,139.5770273,,2.733769609,2.207738199,2.049582752,0.158155447
3016,5,rear,1144,2019,Yaquina,3336,445412,4933430,0.459435566,0.758063031,0.361356993,-0.58957664,1.402069507,-0.181609663,0.492773912,-0.775800641,-0.284337623,annual,445.412,4933.43,2019,5,6.59816871,733.7502486,723.8026319,750.9491132,741.9327713,,3.704978774,2.893189936,2.677606403,0.215583534
3017,3,rear,723,2019,Yaquina,35006,439938,4928614,-0.178009265,0.758063031,-0.877080648,0.921845108,1.402069507,-1.651628061,0.100027387,1.265151814,-0.258234574,annual,439.938,4928.614,2019,3,5.221679478,185.245038,186.0148631,200.5923958,201.3726309,,1.959431505,3.262247973,3.05736025,0.204887723
3018,2,rear,38,2019,Beaver,3249,426312,4931636,-0.735773491,0.414006223,-1.556223871,-0.26938125,0.866594386,-1.428898001,1.137183258,0.584834329,-0.904878281,annual,426.312,4931.636,2019,2,4.097870042,60.21190211,59.85753588,58.6898353,58.85999264,,1.414914805,2.682955237,2.520093462,0.162861775
3019,3,rear,460,2019,Alsea,3090,431212,4898297,-0.528603921,0.026942314,-0.717282243,-0.728884734,0.815596755,-0.181609663,1.171500916,-0.435641898,-0.283151121,annual,431.212,4898.297,2019,3,6.120659024,455.16456,406.3910369,448.1678839,402.3822261,,2.980120229,3.140538795,3.021222195,0.1193166
3020,4,rear,1435,2019,Alsea,3157,457122,4919283,0.778157981,0.672048829,0.361356993,0.01705325,1.334072666,0.664764567,0.19154114,-0.435641898,-0.120600318,annual,457.122,4919.283,2019,4,6.837322826,931.9906904,925.3820066,926.6102726,921.6632653,,3.702392901,3.134929924,2.926448367,0.208481557
3021,3,rear,376,2019,Siuslaw,2161,429131,4889946,-0.114264782,0.112956516,-0.317786229,-0.661007576,1.062085303,-0.003425614,1.243949304,-0.095483156,-0.243996548,annual,429.131,4889.946,2019,3,6.1496476,468.5522399,570.6623493,466.6115402,560.5668014,,2.81859473,3.33105287,3.247369156,0.083683715
3022,2,rear,31,2019,Siuslaw,2195,428919,4896843,-0.831390216,0.091452966,-0.517534236,-0.087783198,1.215078195,-1.874358122,3.787269034,-0.095483156,-0.138397851,annual,428.919,4896.843,2019,2,4.935344179,139.1210168,123.8306391,139.0384089,124.2235774,,1.813272531,3.122071648,3.014225933,0.107845715
3023,4,rear,217,2019,Siuslaw,2556,454405,4861318,-0.528603921,-0.876206807,1.559845034,-0.625825175,0.195125583,0.976586651,0.153410409,-1.115959383,0.114327121,annual,454.405,4861.318,2019,4,4.819858243,123.9475191,126.785998,122.4772562,125.4057802,,4.069523944,0.750334299,0.77459704,-0.024262741
3024,4,rear,172,2019,Siuslaw,2630,471580,4856422,-0.544540042,-0.919213908,-0.677332642,-0.642883309,-0.484842824,1.199316712,0.523278496,-0.775800641,0.731308272,annual,471.58,4856.422,2019,4,5.093920263,163.0277224,160.9175916,158.5118507,157.0152961,,4.443954794,0.649965469,0.72533085,-0.075365381
3025,4,rear,172,2019,Siuslaw,2631,471444,4856059,-0.528603921,-0.919213908,-0.677332642,-0.642883309,-0.484842824,0.709310579,0.523278496,-0.775800641,0.726562263,annual,471.444,4856.059,2019,4,5.051488788,156.2549219,153.3845258,152.3960367,150.0313238,,4.36734804,0.684140748,0.761686412,-0.077545664
3026,3,rear,216,2019,Siuslaw,35003,440537,4869428,-0.257689869,0.112956516,-1.036879054,-0.783968292,1.062085303,0.887494627,1.732022655,0.584834329,-0.560792639,annual,440.537,4869.428,2019,3,5.726737802,306.9662486,269.8979581,313.3441888,271.7362711,,2.695192784,3.031545018,3.016619532,0.014925485
3027,4,rear,463,2019,MCDependent,2738,411500,4891411,1.001263672,-0.360121595,0.521155399,-0.56860935,0.79009794,0.08566641,1.854040993,-0.775800641,-1.14573823,annual,411.5,4891.411,2019,4,5.569114741,262.20188,252.6691685,265.4243872,255.559055,,3.530546781,2.038567961,1.986215709,0.052352252
3028,2,rear,0,2019,MCDependent,2762,414483,4895496,-0.640156767,-0.360121595,-0.717282243,0.614798696,0.79009794,-2.05254217,3.817773618,1.605310557,-1.106583657,annual,414.483,4895.496,2019,2,2.987450045,19.8350395,20.40691767,19.9417738,20.59508769,,0.821142417,2.166307628,2.096625977,0.069681651
3029,4,rear,206,2019,MCDependent,2796,415120,4902052,0.443499445,0.177467168,-0.437635033,-0.569320106,1.20657859,-0.047971626,2.795870038,-0.435641898,-1.111329666,annual,415.12,4902.052,2019,4,5.44666653,231.9835653,276.6081519,228.614127,272.8082116,,3.520576792,1.926089738,1.835163315,0.090926423
3030,4,rear,103,2019,Coos,5323,412595,4797053,-0.735773491,-0.704178403,-0.277836628,-0.789298959,0.467112946,-0.76070782,-0.525316595,1.605310557,-0.649780305,annual,412.595,4797.053,2019,4,4.845639928,127.184645,127.5425754,128.744424,128.8168708,,2.678658531,2.166981397,2.630960339,-0.463978942
3031,5,rear,1052,2019,Coos,5523,445459,4787416,-0.002711936,-0.661171302,-0.118038223,1.657832514,0.178126373,-0.315247699,-0.986698435,-0.435641898,0.107208107,annual,445.459,4787.416,2019,5,6.94299249,1035.865398,1033.978529,1022.42652,1021.969296,,3.65137272,3.29161977,3.785112403,-0.493492633
3032,3,rear,1,2019,Coos,5564,417021,4806256,-0.847326337,-0.661171302,-0.118038223,-0.213942314,0.178126373,-2.27527223,-0.445242061,0.924993072,-0.688934878,annual,417.021,4806.256,2019,3,3.124683062,22.75268275,22.17405264,22.35500762,21.73852306,,1.884002568,1.240680494,1.651760883,-0.41108039
3033,5,rear,564,2019,Coos,5638,429106,4807755,-0.193945385,-0.317114494,-0.317786229,0.087418053,1.028086883,0.041120398,-0.571073471,-0.435641898,-0.316373183,annual,429.106,4807.755,2019,5,6.692193124,806.0881665,809.8918393,817.266752,820.8548855,,3.659985504,3.03220762,3.439746802,-0.407539181
3034,4,rear,2419,2019,Coos,45001,422615,4827813,-0.608284525,0.414006223,0.241508189,-0.356448809,1.886546998,1.288408736,-0.277466846,-0.775800641,-0.071953727,annual,422.615,4827.813,2019,4,7.268452928,1434.329724,1421.799968,1439.828537,1425.114419,,3.993163908,3.27528902,3.52170683,-0.24641781
3035,3,rear,0,2019,Coquille,4362,399242,4766282,-0.879198578,-0.467639348,0.920651412,-0.633288108,0.951590437,-1.20616794,-1.627294708,-0.775800641,-0.226199015,annual,399.242,4766.282,2019,3,3.830106787,46.06745737,45.10578003,47.32657863,46.40320758,,2.707171772,1.122935014,1.718856847,-0.595921833
3036,5,rear,399,2019,Coquille,4699,409489,4744428,-0.193945385,-0.725681954,0.561105,-0.606990152,0.518110577,0.041120398,-0.063934755,-0.775800641,0.171279227,annual,409.489,4744.428,2019,5,5.801334052,330.7404909,331.3540307,324.4510648,325.3548206,,3.905238619,1.896095433,2.569127837,-0.673032404
3037,4,rear,83,2019,Coquille,4794,413620,4770016,-0.687965129,-0.876206807,0.281457791,-0.4189953,-0.017364544,-0.181609663,-0.49481201,0.924993072,-0.318746187,annual,413.62,4770.016,2019,4,4.476802505,87.95299334,88.48104411,89.00912885,89.53873082,,3.071818823,1.404983683,2.003897027,-0.598913344
3038,4,rear,628,2019,Coquille,4851,421763,4778901,-0.544540042,-0.876206807,-0.277836628,0.07817823,-0.017364544,1.110224687,0.595726884,0.584834329,-0.041104669,annual,421.763,4778.901,2019,4,6.151413344,469.380314,473.5618293,466.530428,470.7478516,,3.56717324,2.584240104,3.148265185,-0.564025081
3039,4,rear,0,2019,Coquille,5073,420143,4790754,-0.656092888,-0.747185504,0.001810581,-0.645015576,0.654104259,-0.226155675,-0.178326947,-0.435641898,0.168906223,annual,420.143,4790.754,2019,4,6.147928932,467.7476457,466.1999376,459.4221427,458.0873245,,3.794689095,2.353239837,2.853959351,-0.500719514
3040,5,rear,424,2019,Coquille,5091,416716,4789867,0.108840909,-0.747185504,0.641004203,-0.633998864,0.654104259,0.709310579,0.065709729,-1.115959383,0.143989676,annual,416.716,4789.867,2019,5,6.318106963,554.5222669,546.8018762,552.4628836,544.7390836,,4.122017016,2.196089947,2.700098602,-0.504008655
3041,7,rear,68,2019,Coquille,45002,428454,4760251,0.730349619,-0.725681954,1.919391446,-0.575006151,0.518110577,0.130212422,-0.067747828,-1.115959383,-0.042291171,annual,428.454,4760.251,2019,7,4.605522022,100.0351898,99.4695158,93.59176811,92.8485653,,2.229459241,2.376062781,3.002139543,-0.626076762
3042,3,rear,367,2019,Floras,3928,379063,4746545,-0.799517974,0.564531077,1.16034902,-0.685528644,2.09053752,-0.849799844,-0.483372791,0.924993072,-1.091159128,annual,379.063,4746.545,2019,3,4.336463909,76.43677352,77.99226738,81.82925028,83.42461607,,1.780721147,2.555742762,3.13580991,-0.580067148
3043,4,rear,115,2019,Floras,4054,391363,4760222,-0.528603921,-0.166589641,0.760853007,-0.520988726,0.841095571,1.065678675,-3.377495242,-0.775800641,-0.972508907,annual,391.363,4760.222,2019,4,5.46674373,236.6882158,239.3733903,244.1153146,246.3345196,,3.561851884,1.904891846,2.495257442,-0.590365596
3044,5,rear,1130,2019,Lower Umpqua,6647,446143,4854180,-0.321434352,-0.854703257,-0.237887027,-0.730306246,-0.144858621,1.689322844,-0.54438196,-0.775800641,-0.102802784,annual,446.143,4854.18,2019,5,6.421075904,614.6640777,594.6781507,634.8203276,612.6676894,,4.175504223,2.245571681,2.314970984,-0.069399303
3045,3,rear,173,2019,Lower Umpqua,6673,447938,4848388,-0.799517974,-0.876206807,-0.597433439,-0.625469797,-0.12785941,-0.805253832,-1.184978234,0.924993072,0.013474433,annual,447.938,4848.388,2019,3,4.330737253,76.0002974,73.88310069,78.29817292,76.15949128,,2.379828291,1.950908963,2.059246769,-0.108337806
3046,5,rear,523,2019,Lower Umpqua,6915,441992,4831340,-0.432987197,0.220474269,0.521155399,0.03162374,1.436067927,-0.092517639,-0.792231709,-0.775800641,-0.489602506,annual,441.992,4831.34,2019,5,5.743535321,312.1660696,311.0838987,300.6401576,300.1134532,,3.604610865,2.138924455,2.362537141,-0.223612686
3047,6,rear,111,2019,Middle Umpqua,7178,483220,4828089,0.061032547,-1.241767166,1.919391446,-0.59597344,-0.807827818,1.778414869,0.729184441,-0.775800641,0.415698683,annual,483.22,4828.089,2019,6,3.807237548,45.02588507,44.86960145,43.23875885,43.07939197,,3.705464458,0.10177309,0.353811393,-0.252038303
3048,5,rear,926,2019,Middle Umpqua,7285,450592,4811667,-0.193945385,-0.897710358,0.441256196,-0.745587491,-0.850325844,0.08566641,0.260176455,-0.775800641,0.587741504,annual,450.592,4811.667,2019,5,6.337188833,565.2051899,552.609851,577.6780244,565.2637612,,4.097547505,2.239641328,2.599526923,-0.359885595
3049,5,rear,72,2019,Middle Umpqua,7369,474648,4813457,-0.257689869,-0.876206807,2.119139453,-0.577138417,-0.841826238,1.644776832,1.80065797,-0.775800641,1.118107993,annual,474.648,4813.457,2019,5,4.081625916,59.24171365,47.89329439,57.31534603,46.72134337,,4.342974574,-0.261348658,0.069219051,-0.330567709
3050,4,rear,117,2019,South Umpqua,7891,442225,4744557,-0.528603921,-0.811696156,-1.636123074,1.94497777,-0.96082071,-2.05254217,-1.181165161,1.265151814,2.55852168,annual,442.225,4744.557,2019,4,5.184459571,178.4769696,181.3700089,176.0446968,179.1025971,,3.638327229,1.546132341,2.164388633,-0.618256292
3051,3,rear,285,2019,South Umpqua,8033,479855,4733857,-0.687965129,-0.317114494,-0.557483838,0.352529885,-0.97781992,-1.250713952,-0.685465663,0.924993072,2.864639252,annual,479.855,4733.857,2019,3,4.526955712,92.47660673,92.9986382,95.2021091,95.57382747,,3.144747935,1.382207777,1.822341227,-0.44013345
3052,4,rear,696,2019,South Umpqua,8056,479939,4738149,-0.592348405,-0.55365355,0.121659385,-0.417573789,-1.105313996,1.1547707,0.717745222,-0.095483156,2.855147234,annual,479.939,4738.149,2019,4,5.867262106,353.2804107,353.8592513,357.2281614,357.3269429,,4.713329883,1.153932223,1.596789453,-0.44285723
3053,4,rear,0,2019,South Umpqua,8266,525127,4754749,-0.448923318,-0.811696156,0.161608987,2.180593245,-0.178857041,-1.785266097,0.363129428,0.584834329,2.71395347,annual,525.127,4754.749,2019,4,-0.537708397,0.584085211,0.591299177,0.5723058,0.577940066,,3.812267439,-4.349975836,-3.936058197,-0.41391764
3054,6,rear,0,2019,South Umpqua,8306,517686,4768777,0.045096426,-0.768689055,2.398786662,2.438242144,-0.357348748,-0.404339723,1.453668322,-0.775800641,2.680731408,annual,517.686,4768.777,2019,6,4.541967892,93.87535498,95.29750654,92.05629179,93.1932158,,3.880781485,0.661186406,1.066134721,-0.404948314
3055,3,rear,100,2019,Necanicum,1887,440946,5081464,-0.385178835,1.403169546,-0.757231844,-0.350762764,3.594967622,-2.05254217,-1.234548184,0.924993072,-0.787414561,three,440.946,5081.464,2019,3,4.151229208,63.51202185,64.39071292,63.77460256,64.81265334,,1.818061562,2.333167647,2.432050704,-0.098883057
3056,3,rear,0,2019,Nehalem,929,437414,5068501,-0.656092888,2.026772511,0.081709784,-0.036608796,3.569468807,-1.473444013,0.973221117,0.924993072,-0.907251285,three,437.414,5068.501,2019,3,3.197231756,24.46471208,24.86410764,24.0393147,24.51447382,,1.822260388,1.374971368,1.472060329,-0.097088961
3057,3,rear,296,2019,Nehalem,1649,486770,5072231,-0.672029008,-1.091242312,-0.317786229,-0.683751755,-0.612336901,-0.226155675,-1.608229343,-0.095483156,0.755038316,three,486.77,5072.231,2019,3,4.885930357,132.4136,131.9049368,134.5302462,133.9982502,,3.068438611,1.817491746,1.866488177,-0.048996431
3058,3,rear,32,2019,Nehalem,1678,478616,5077852,-0.799517974,-1.091242312,-0.277836628,-0.408333966,-0.612336901,1.422046772,0.88933351,-0.435641898,0.797752396,three,478.616,5077.852,2019,3,4.869600966,130.2689248,132.0924898,129.8830969,132.0710236,,3.53847422,1.331126746,1.391184008,-0.060057262
3059,4,rear,1908,2019,Nehalem,1704,472769,5069406,0.061032547,-0.360121595,-0.797181446,-0.299588362,-0.399846773,0.219304446,0.92746424,-0.095483156,1.045731358,three,472.769,5069.406,2019,4,6.02425712,413.33447,408.9366678,410.1817067,405.0471251,,4.099595671,1.924661449,1.964686558,-0.040025108
3060,3,rear,51,2019,Nehalem,17731,479134,5066757,-0.528603921,-0.360121595,-0.317786229,-0.50748437,-0.399846773,-0.092517639,0.355503282,-0.435641898,0.970981719,three,479.134,5066.757,2019,3,5.613284278,274.0427945,274.1441678,272.6402453,272.869582,,3.322028196,2.291256082,2.326056747,-0.034800665
3061,4,rear,25,2019,Nehalem,17733,470488,5082387,-0.783581854,0.650545279,0.041760183,-0.740967579,1.079084513,-0.226155675,-0.773166344,-0.435641898,0.960303199,three,470.488,5082.387,2019,4,5.100252765,164.0633715,161.9164917,164.9874583,163.1576636,,3.973940668,1.126312097,1.196004537,-0.06969244
3062,5,rear,238,2019,Tillamook Bay,870,434376,5051987,1.686516864,0.306488471,-0.63738304,-0.315224985,0.926091622,-0.047971626,-0.178326947,-0.775800641,-0.944032854,three,434.376,5051.987,2019,5,6.137559762,462.9225502,444.0966964,460.3189347,440.4585321,,3.600060426,2.537499336,2.623179505,-0.085680168
3063,4,rear,0,2019,Nestucca,210,430370,5002894,-0.018648057,0.887084334,-0.477584635,-0.443871746,2.218031596,-1.785266097,0.511839277,0.924993072,-0.961830387,three,430.37,5002.894,2019,4,4.07733553,58.98808831,58.20877626,58.33159177,57.62873064,,2.654684889,1.422650642,1.45525406,-0.032603418
3064,4,rear,207,2019,Nestucca,234,439602,5002187,-0.146137023,0.887084334,-1.23662706,0.226726147,2.218031596,-0.76070782,1.304958473,1.605310557,-0.758938508,three,439.602,5002.187,2019,4,4.861353391,129.1989406,132.1578225,125.8827604,129.3396227,,2.690684956,2.170668435,2.177869086,-0.007200651
3065,3,rear,0,2019,Nestucca,17740,443093,5016837,-0.783581854,0.736559481,-1.196677459,-0.459152991,1.725054501,-0.849799844,0.263989528,2.285628042,-0.673510349,three,443.093,5016.837,2019,3,4.488578459,88.9948461,92.50805831,89.09680444,92.89066266,,1.656287592,2.832290867,2.860360877,-0.02807001
3066,3,rear,631,2019,Siletz,3542,441478,4951362,-0.560476163,0.414006223,-0.477584635,-0.160635646,0.951590437,-0.137063651,-0.998137654,0.244675587,-0.151449375,three,441.478,4951.362,2019,3,5.739920142,311.039571,314.5327787,311.2131219,315.5484263,,2.619589177,3.120330965,2.943354606,0.17697636
3067,4,rear,1187,2019,Siletz,36915,441131,4962307,0.34788272,2.134290263,-1.716022277,-0.779703759,1.495565163,0.575672543,0.435577816,0.244675587,0.015847437,three,441.131,4962.307,2019,4,6.805795582,903.0659474,894.3233513,888.1320421,881.6603868,,3.713301881,3.092493702,2.951853159,0.140640542
3068,5,rear,33,2019,Siletz,36916,424894,4959873,0.029160305,0.457013324,0.361356993,-0.745587491,1.079084513,-0.003425614,-2.195442594,-0.775800641,-0.703172904,three,424.894,4959.873,2019,5,5.475772412,238.8348747,259.3890916,234.4451188,256.8526415,,3.547374108,1.928398304,1.839012601,0.089385703
3069,4,rear,338,2019,Yaquina,3311,438174,4935483,-0.146137023,0.758063031,0.481205798,-0.330150852,1.402069507,-0.226155675,-0.796044782,-0.435641898,-0.456380444,three,438.174,4935.483,2019,4,6.567125673,711.3223288,711.4965321,741.4721238,738.9315988,,3.451625098,3.115500575,2.917523067,0.197977508
3070,4,rear,0,2019,Alsea,3030,451425,4900177,-0.130200902,0.28498492,-1.835871081,-0.763711758,0.73910031,0.130212422,-0.273653773,1.605310557,-0.232131526,three,451.425,4900.177,2019,4,6.250476298,518.2596117,480.4468996,516.7186005,474.8457613,,3.087023373,3.163452925,3.002241854,0.161211071
3071,3,rear,81,2019,Alsea,3117,441286,4911463,-0.70390125,0.672048829,-0.996929452,-0.425747478,1.334072666,-0.003425614,0.996099555,1.265151814,-0.442142417,three,441.286,4911.463,2019,3,4.534819725,93.20671092,106.6762779,94.98019144,109.3496001,,2.270542327,2.264277398,2.081251417,0.18302598
3072,3,rear,0,2019,Siuslaw,1907,442942,4871257,-0.751709612,0.091452966,-0.557483838,-0.452045435,0.637105048,0.664764567,0.671988345,1.605310557,-0.351968249,three,442.942,4871.257,2019,3,4.947648656,140.843403,92.64164621,145.4040274,94.31071937,,2.230521959,2.717126697,2.690679759,0.026446938
3073,3,rear,272,2019,Siuslaw,2016,423690,4888090,-0.592348405,0.112956516,0.001810581,-0.514591926,1.062085303,0.976586651,2.27347903,-0.095483156,-0.561979141,three,423.69,4888.09,2019,3,6.376272342,587.7327525,407.7051222,596.1846214,406.1922463,,2.873746135,3.502526207,3.441137094,0.061389113
3074,5,rear,879,2019,Siuslaw,2103,437037,4872395,0.682541256,0.112956516,0.960601014,-0.771885447,1.062085303,0.442034506,0.511839277,-1.115959383,-0.640288287,three,437.037,4872.395,2019,5,6.465862946,642.818842,1475.753613,661.9426921,1570.378538,,3.783380513,2.682482433,2.658730544,0.023751888
