LifeStage,ESU,MA,Stratum,CohoGrpID,PopGrp,SiteID,ReachID,Segment,ID_Num,COMID,Reach,Start,End_,Tribof,JuvYr,Juv/km,status,STRM_ORDER,StrmSlope,MaxGradD,WidthM,OUT_DIST,CLASS_Rank,StrmPow,MAnnSed,Barriers,SolMean,MWMT_Index,W3Dppt,SprPpt,IP_COHO,UTM_E,UTM_N
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2287,24197,5.099999905,2287,23889756,,,,,2018,438,,4,0.040406529,0.037659999,4.501999855,74.9469986,1,408.6889954,1011123,15,1538.832031,17.25875092,123.3290024,223.0980072,0.809,454758,4885016
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2374,24268,1,2374,,,,,,2018,697,,4,0.007,0.050220001,7.679999828,80.217,2,608.7479858,506742,4,1547.084961,,78.12000275,179.0890045,0.947095,452499,4873085
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2478,24325.40039,1,2478,23889682,,,,,2018,0,,5,1.00E-05,0.048909999,15.30599976,107.237999,2,760.3389893,160676,3,1551.563965,19.75517464,113.0500031,120.8970032,0.615,457725,4865312
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2556,24373,1,2556,23889608,,,,,2018,39,,4,0.00165723,0.048909999,4.850999832,107.3099976,2,471.9190063,109750,3,1600.473999,24.65299034,69.86599731,166.5570068,0.822,454405,4861318
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2574,24391,1,2574,23890504,,,,,2018,118,,4,0.01409985,0.048909999,4.640999794,126.9469986,5,676.322998,109750,3,1201.805054,17.28544426,67.51899719,171.9600067,0.659,458883,4855975
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2630,24425,1,2630,23890518,,,,,2018,4,,4,0.01405015,0.048909999,4.813000202,159.2630005,5,423.7420044,145348,4,1697.131958,18.7311821,70.53399658,182.5570068,0.87,471580,4856422
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2631,24425,1,2631,23890518,,,,,2018,4,,4,0.01405015,0.048909999,4.916999817,158.8699951,5,423.7420044,145348,4,1697.131958,18.7311821,70.53399658,182.5570068,0.76,471444,4856059
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,2,2738,23886144,,,,,2018,330,,4,0.00560139,0.01252,14.50699997,1.107,8,632.6539917,182943,1,2045.793945,18.79777908,94.08499908,217.2859955,0.616,411496,4891413
rear,OC,2-MC,Mid-Coast,12,MCDependent,2762,24527,3,2762,,,,,,2018,0,,2,0.075999998,0.115359999,4.211999893,4.423,3,3962.858887,393967,1,2561.292969,,119.4599991,264.071991,0.135748,414483,4895496
rear,OC,2-MC,Mid-Coast,12,MCDependent,2782,24535,1,2782,23887022,,,,,2018,58,,4,0.091617338,0.064790003,7.638999939,14.9790001,3,7016.560059,393967,2,2117.400879,16.79611015,125.5240021,268.6650085,0.136,422433,4897260
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,2,2796,23886182,,,,,2018,306,,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,18.33867073,119.3570023,280.993988,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,2830,24581,1,2830,23886854,,,,,2018,788,,4,0.01402985,0.082780004,8.618000031,20.0279999,2,806.0549927,319350,1,1656.511963,17.80237198,118.6520004,256.0379944,0.59,422017,4909539
rear,OC,2-MC,Mid-Coast,10,Alsea,2891,24645,1,2891,23887124,,,,,2018,315,,4,0.020234991,0.060649998,6.239999771,45.6069984,2,60.44200134,407883,2,2126.839111,19.05613136,140.6840057,285.803009,0.945,431705,4930673
rear,OC,2-MC,Mid-Coast,10,Alsea,42253,24659,4,42253,,,,,,2018,80,,3,0.046999998,0.06013,5.81799984,13.204,1,3626.185059,577401,2,1489.998047,16.27416801,117.6589966,250.7949982,0.542554,420925,4916144
rear,OC,2-MC,Mid-Coast,10,Alsea,3090,24776.19922,1,3090,23887142,,,,,2018,377,,3,0.02360929,0.035080001,4.888000011,73.7779999,2,182.4720001,396247,3,1867.494995,18.51569748,145.1300049,133.8549957,0.555,431212,4898297
rear,OC,2-MC,Mid-Coast,10,Alsea,36062,24797,2,36062,23886452,,,,,2018,151,,5,0.00905109,0.035080001,19.97900009,54.9059982,2,1645.962036,945543,2,1824.120972,18.81523132,114.4160004,292.3710022,0.595,440798,4915825
rear,OC,2-MC,Mid-Coast,10,Alsea,3157,24850,2,3157,23886566,,,,,2018,747,,4,0.017736919,0.035080001,13.06000042,87.4710007,1,2280.677002,816046,4,1609.676025,21.92901802,116.6579971,332.1929932,0.75,457121,4919282
rear,OC,2-MC,Mid-Coast,10,Alsea,3194,24887,2,3194,23886980,,,,,2018,413,,3,0.066983417,0.037390001,6.131999969,84.5339966,5,3550.540039,544253,4,1781.234985,19.90821838,138.2630005,219.9519958,0.348,453931,4909352
rear,OC,2-MC,Mid-Coast,9,Beaver,3249,24924.80078,2,3249,23886608,,,,,2018,14,,2,0.047235232,0.112520002,3.563999891,21.3840008,1,1474.741943,441905,2,1858.115967,15.02195454,130.9600067,131.6940002,0.281,426312,4931636
rear,OC,2-MC,Mid-Coast,9,Beaver,1949,24924.90039,2,1949,23886628,,,,,2018,2,,3,0.086630881,0.092969999,3.805999994,20.9220009,1,3191.251953,441905,2,2065.566895,17.10135651,130.9600067,131.6940002,0.54294,425950,4929966
rear,OC,2-MC,Mid-Coast,8,Yaquina,3296,24958,1,3296,23881098,,,,,2018,534,,4,0.030355221,0.02599,8.013999939,43.9449997,1,926.7999878,293513.5,2,1515.329956,20.24985695,132.0209961,256.3940125,0.58,433819,4938000
rear,OC,2-MC,Mid-Coast,8,Yaquina,42255,24970,1,42255,,,,,,2018,496,,4,0.001,0.03022,11.83699989,70.119,1,60.98500061,348892,3,1799.237061,19.94089508,115.9110031,238.8410034,0.676424,443269,4931958
rear,OC,2-MC,Mid-Coast,8,Yaquina,35006,24971,3,35006,23882172,,,,,2018,545,,3,0.066819012,0.05421,7.122000217,75.9059982,2,4827.105957,348892,3,1585.796021,18.25310707,145.5610046,304.20401,0.231,439938,4928614
rear,OC,2-MC,Mid-Coast,8,Yaquina,3336,24976.40039,1,3336,23882154,,,,,2018,900,,5,0.01049648,0.041990001,11.06400013,73.7080002,2,574.0319824,139790.5,3,1688.927002,21.4572525,116.8199997,144.5679932,0.56,445412,4933430
rear,OC,2-MC,Mid-Coast,8,Yaquina,3346,24981,1,3346,23880702,,,,,2018,36,,4,0.00292329,0.041990001,13.32900047,72.3509979,1,391.7669983,139790.5,3,1747.295044,21.34096718,144.8639984,238.8410034,0.891,445006,4931584
rear,OC,2-MC,Mid-Coast,8,Yaquina,3370,25005,1,3370,23881912,,,,,2018,75,,1,0.00741775,0.088950001,0.808000028,46.0480003,1,199.6170044,191327,4,964.8619995,20.91353035,120.072998,238.9080048,0.581277778,433583,4945312
rear,OC,2-MC,Mid-Coast,7,Siletz,42250,25103,2,42250,23881646,,,,,2018,139,,3,0.077798843,0.094230004,3.490999937,43.1720009,2,2169.850098,378756,3,1303.05603,18.52160072,129.5939941,251.3240051,0.585236842,430015,4961004
rear,OC,2-MC,Mid-Coast,7,Siletz,3597,25151,1,3597,23881720,,,,,2018,775,,4,0.059375901,0.05091,9.664999962,84.6409988,1,1379.996948,327393,1,1593.526978,17.34347916,135.0379944,257.9609985,0.822,439896,4957274
rear,OC,2-MC,Mid-Coast,7,Siletz,36063,25208,1,36063,,,,,,2018,0,,4,0.007,0.063280001,9.354000092,126.013,1,263.7820129,703336,1,1457.526001,,206.25,369.9450073,0.952945,451958,4963293
rear,OC,2-MC,Mid-Coast,6,Salmon,3766,25266.69922,1,3766,23882360,,,,,2018,0,,3,0.120214038,0.093110003,5.118000031,2.4430001,2,4937.874023,287147,2,1767.322998,15.06386662,155.4299927,186.5709991,0.541900826,422345,4988781
rear,OC,3-MS,Mid-South Coast,16,Coos,46002,,,46002,23910789,,,,,2018,0,,3,0.031747568,0.037999999,3.015399933,13.8991003,4,1317.363037,240255,1,1185.359009,17.72716331,132.9400024,127.7979965,0.1985,391724,4792097
rear,OC,3-MS,Mid-South Coast,17,Coquille,3862,0,,3862,23915855,,,,,2018,0,,3,0.135302082,0.202000007,2.465300083,73.3133011,2,5818.450195,189903,2,1388.378052,18.78403282,121.2300034,116.6439972,0.257564706,413662,4762619
rear,OC,3-MS,Mid-South Coast,18,Floras,4054,21560.75977,2,4054,23920814,,,,,2018,896,,4,0.01018801,0.314999998,4.927599907,15.6751003,1,767.3040161,474099,1,674.2399902,19.72718239,164.7299957,157.1840057,0.8393,391363,4760222
rear,OC,3-MS,Mid-South Coast,18,Floras,3928,21583,3,3928,23920740,,,,,2018,386,,3,0.05866237,0.022,3.189800024,5.7154398,7,303.9830017,331320,5,1432.76001,20.67912483,137.3869934,186.8569946,0.4131,379063,4746545
rear,OC,3-MS,Mid-South Coast,17,Coquille,52031,21615,2,52031,,,,,,2018,0,,4,0.017000001,0.022,3.491899967,21.5024,1,571.7009888,308693,1,1673.901978,,82.30799866,185.5019989,0.759935,393119,4771831
rear,OC,3-MS,Mid-South Coast,17,Coquille,4215,21628,2,4215,23914419,,,,,2018,120,,4,0.01552137,0.037,4.309599876,23.2777004,2,36.00299835,364148,2,1089.651978,17.05208969,74.44400024,189.4019928,0.9391,396349,4771366
rear,OC,3-MS,Mid-South Coast,17,Coquille,4628,21827,2,4628,23916183,,,,,2018,0,,4,0.057052631,0.078000002,3.688899994,72.3473969,2,715.6019897,115451,1,1596.860962,20.31188965,71.49700165,150.7420044,0.5899,408625,4761461
rear,OC,3-MS,Mid-South Coast,17,Coquille,4699,21853.69922,1,4699,23914577,,,,,2018,600,,5,0.00980243,0.057999998,6.973700047,112.1080017,2,525.3449707,65010,1,1542.553955,21.26244545,106.5820007,178.2160034,0.6084,409489,4744428
rear,OC,3-MS,Mid-South Coast,17,Coquille,4702,21854,2,4702,,,,,,2018,0,,3,0.159999996,0.172000006,2.627000093,114.638,1,4818.074219,65010,1,1538.828003,,106.5820007,178.2160034,0.131384,409766,4742910
rear,OC,3-MS,Mid-South Coast,17,Coquille,52008,21884,2,52008,,,,,,2018,0,,6,0.014,0.035,11.44229984,120.901,1,8619.551758,65010,1,1518.21106,,138.4960022,182.6459961,0.563312,416780,4737942
rear,OC,3-MS,Mid-South Coast,17,Coquille,4794,21946,1,4794,23915693,,,,,2018,111,,4,0.058365591,0.041000001,3.923799992,70.8414001,5,1054.155029,6956811,2,1430.082031,19.56488228,73.8769989,159.5209961,0.5618,413620,4770016
rear,OC,3-MS,Mid-South Coast,17,Coquille,4811,21951.19922,1,4811,23914933,,,,,2018,966,,5,0.00515251,0.024,6.478099823,81.1377029,2,38.99100113,124819,1,1729.737061,18.9443531,101.25,118.723999,0.8081,418579,4773521
rear,OC,3-MS,Mid-South Coast,17,Coquille,4851,21957,1,4851,23915183,,,,,2018,1313,,4,0.052136991,0.041999999,4.799799919,94.2113037,2,2453.315918,342093.5,2,1715.547974,19.07331467,69.98600006,134.0240021,0.8485,421772,4778907
rear,OC,3-MS,Mid-South Coast,17,Coquille,52023,22007,1,52023,23915349,,,,,2018,75,,3,0.03405777,0.039000001,3.48239994,105.3479996,2,356.2569885,193468,1,1858.667969,19.95735931,67.86499786,133.3399963,0.3709,417303,4784438
rear,OC,3-MS,Mid-South Coast,17,Coquille,5051,22033,4,5051,23915085,,,,,2018,522,,4,0.022579011,0.030999999,4.70510006,107.1009979,1,2709.687012,132549,2,1377.124023,19.10304832,74.65100098,151.7409973,0.5374,413136,4790528
rear,OC,3-MS,Mid-South Coast,17,Coquille,5072,22036,3,5072,23915053,,,,,2018,63,,4,0.02356473,0.075000003,4.625199795,109.6579971,2,417.6270142,132549,2,1513.215942,19.30389023,68.35099792,156.6260071,0.5994,418493,4789702
rear,OC,3-MS,Mid-South Coast,17,Coquille,5073,22036,4,5073,23915053,,,,,2018,50,,4,0.02356473,0.075000003,4.11950016,111.8809967,2,417.6270142,132549,2,1513.215942,19.30389023,75.63999939,156.6260071,0.5499,420144,4790754
rear,OC,3-MS,Mid-South Coast,17,Coquille,5091,22037,3,5091,23915059,,,,,2018,1329,,5,0.00272027,0.017000001,8.871600151,109.7799988,2,449.0220032,206276,4,1577.416016,20.60369873,68.35099792,143.9360046,0.7594,416716,4789867
rear,OC,3-MS,Mid-South Coast,17,Coquille,5165,22051.19922,4,5165,23915075,,,,,2018,1502,,4,0.01218658,0.032000002,4.99630022,138.2480011,2,2374.936035,206276,2,1688.128052,18.94338799,119.9100037,117.4199982,0.6777,427715,4795442
rear,OC,3-MS,Mid-South Coast,16,Coos,5323,22157,1,5323,23910755,,,,,2018,52,,4,0.075591236,0.011,3.587300062,42.9178009,5,11.72599983,1310616,5,1422.115967,17.8494072,77.93299866,157.2910004,0.4259,412595,4797053
rear,OC,3-MS,Mid-South Coast,16,Coos,52013,22157,1,52013,23910755,,,,,2018,352,,4,0.075591236,0.011,4.030499935,41.5233994,5,11.72599983,1310616,5,1422.115967,17.8494072,84.00499725,157.2910004,0.8267,411324,4797417
rear,OC,3-MS,Mid-South Coast,16,Coos,5416,22196,1,5416,23909799,,,,,2018,781,,5,0.00024979,0.037999999,7.237299919,91.0008011,2,1329.890991,247383,4,1558.395996,22.05637741,79.29699707,189.6660004,0.9515,433607,4789505
rear,OC,3-MS,Mid-South Coast,16,Coos,5523,22217.80078,1,5523,23909837,,,,,2018,1218,,5,0.01968226,0.052000001,8.239999771,106.6729965,1,6897.89209,212975,4,1300.642944,21.76464653,102.6600037,101.7160034,0.5266,445459,4787416
rear,OC,3-MS,Mid-South Coast,16,Coos,5533,22221,3,5533,23909851,,,,,2018,878,,4,0.016563701,0.052000001,6.301799774,114.1740036,1,1011.888,212975,4,1264.81897,20.12114334,76.85800171,114.0240021,0.5705,449508,4782996
rear,OC,3-MS,Mid-South Coast,16,Coos,5564,22237,2,5564,23910475,,,,,2018,0,,3,0.058814529,0.061999999,2.929399967,39.6171989,2,1630.769043,173352,1,1442.540039,18.2585392,78.59700012,164.7749939,0.0869,417021,4806256
rear,OC,3-MS,Mid-South Coast,16,Coos,46004,22240,3,46004,23909923,,,,,2018,0,,3,0.045195319,0.046999998,3.082700014,47.9864006,2,2606.556885,173352,3,1230.008057,18.18693352,84.8710022,173.779007,0.2923,420020,4808090
rear,OC,3-MS,Mid-South Coast,16,Coos,5638,22273,4,5638,23909945,,,,,2018,1342,,5,0.02052726,0.033,6.99420023,71.0138016,1,2479.39502,155835.5,1,1409.907959,19.14606094,96.35500336,197.0110016,0.6065,429106,4807754
rear,OC,3-MS,Mid-South Coast,16,Coos,52009,22291,1,52009,23910257,,,,,2018,326,,3,0.04714812,0.052999999,2.915899992,88.915802,2,41.33300018,390561,1,1495.115967,18.22062302,119.012001,225.0410004,0.0932,422167,4825776
rear,OC,3-MS,Mid-South Coast,16,Coos,45001,22293,2,45001,23910213,,,,,2018,2005,,4,0.01131486,0.052999999,4.367400169,91.5848007,2,1230.098022,390561,1,1487.027954,20.26662636,129.8390045,235.4889984,0.8946,422615,4827813
rear,OC,3-MS,Mid-South Coast,16,Coos,5768,22305.69922,2,5768,23910271,,,,,2018,2,,3,0.02957277,0.066,2.548500061,101.2600021,1,1.947999954,390561,1,1570.286011,19.09231949,147.8000031,123.4720001,0.420509953,428902,4827400
rear,OC,3-MS,Mid-South Coast,16,Coos,5776,22310,1.100000024,5776,23910445,,,,,2018,276,,4,0.00850877,0.008,4.692800045,22.8836994,6,253.3280029,165284,5,1392.51001,19.35121727,147.8000031,123.4720001,0.9587,406482,4807242
rear,OC,3-MS,Mid-South Coast,16,Coos,46199,22320.69922,1,46199,23910099,,,,,2018,0,,3,0.034426641,0.059999999,2.604599953,30.0762997,6,4118.325195,549504,9,1572.324951,18.25670052,147.8000031,123.4720001,0.665426667,412257,4816107
rear,OC,3-MS,Lakes,14,Tahkenitch,6033,23955,1,6033,23893323,,,,,2018,228,,5,0.00238065,0.01216,10.04699993,18.5769997,1,0.030999999,406760,2,1707.494995,18.77944183,108.8710022,216.5690002,0.63,417521,4854545
rear,OC,3-MS,Lakes,13,Siltcoos,6092,23973,2,6092,23893449,,,,,2018,32,,3,0.051551439,0.062169999,3.477999926,21.809,1,1154.104004,259607,3,1941.609985,16.49938011,99.16999817,229.3789978,0.469483516,421973,4859751
rear,OC,4-UMP,Umpqua,21,Lower Umpqua,6456,22428,2,6456,24527892,,,,,2018,6,,3,0.02482825,0.067000002,2.103800058,29.1805,1,353.131012,293464,1,1078.401001,19.80337715,113.3700027,195.651001,0.478885714,414424,4847673
rear,OC,4-UMP,Umpqua,21,Lower Umpqua,6469,22442,1.100000024,6469,24527852,,,,,2018,334,,4,0.05312087,0.013,3.931099892,43.5886002,2,249.0679932,6024912,2,1212.786987,19.41620255,113.3700027,195.651001,0.6496,425886,4849955
rear,OC,4-UMP,Umpqua,21,Lower Umpqua,6603,22507.40039,1,6603,24527538,,,,,2018,780,,4,0.0094863,0.090000004,4.94299984,91.9067001,2,1356.031006,376416,4,1790.675049,20.70716286,134.2899933,125.6080017,0.8272,443616,4858879
rear,OC,4-UMP,Umpqua,21,Lower Umpqua,6647,22526,2,6647,24527828,,,,,2018,482,,5,0.00816159,0.033,6.161200047,89.0178986,2,178.427002,126968,3,1416.592041,19.86517906,71.09799957,166.3800049,0.9798,446129,4854192
rear,OC,4-UMP,Umpqua,21,Lower Umpqua,6673,22537.5,1,6673,24527922,,,,,2018,216,,3,0.059683818,0.046999998,3.208800077,98.836998,2,473.3240051,152164,3,1248.597046,19.03908539,70.15799713,160.7489929,0.4197,447951,4848451
rear,OC,4-UMP,Umpqua,21,Lower Umpqua,6785,22603,1,6785,24528050,,,,,2018,32,,3,0.029055141,0.063000001,3.230900049,154.4250031,2,246.0800018,89254,4,1269.300049,18.94645882,57.37400055,170.7429962,0.418,470015,4845996
rear,OC,4-UMP,Umpqua,21,Lower Umpqua,6791,22606,1,6791,24527500,,,,,2018,616,,4,0.00803398,0.046999998,4.817599773,156.2120056,2,211.7389984,89254,5,1517.208008,19.05123711,56.99200058,175.951004,0.7405,471821,4845721
rear,OC,4-UMP,Umpqua,21,Lower Umpqua,6831,22642,1,6831,24528904,,,,,2018,584,,4,0.01923863,0.016000001,4.618899822,32.1908989,1,447.0119934,225937,1,1853.994995,17.83758354,104.3079987,202.3639984,0.7092,425387,4834234
rear,OC,4-UMP,Umpqua,21,Lower Umpqua,66121,22647,1,66121,24528366,,,,,2018,507,,4,0.072442427,0.158999994,3.713999987,39.5425987,2,3011.891113,336715,2,1489.949951,18.04534531,105.9789963,210.7619934,0.313,429318,4832243
rear,OC,4-UMP,Umpqua,21,Lower Umpqua,6857,22655,2,6857,24526736,,,,,2018,0,,5,0.00289782,0.046999998,7.847000122,58.0125008,5,1189.280029,192547,1,1572.071045,23.02749443,79.81900024,165.8899994,0.9078,438362,4829827
rear,OC,4-UMP,Umpqua,21,Lower Umpqua,6915,22688,3.099999905,6915,24526776,,,,,2018,518,,5,0.01265163,0.032000002,5.451399803,56.3795013,2,2321.85791,158183,4,1351.771973,21.74627876,97.18000031,115.2340012,0.5804,441992,4831340
rear,OC,4-UMP,Umpqua,22,Middle Umpqua,66110,22710,2,66110,24528258,,,,,2018,12,,3,0.04033206,0.056000002,3.814500093,93.3371964,5,2849.980957,148380,2,1394.832031,19.81108665,56.45899963,143.3999939,0.3544,459100,4839278
rear,OC,4-UMP,Umpqua,22,Middle Umpqua,7178,22810,2,7178,24527182,,,,,2018,0,,6,0.00648338,0.046,8.624699593,132.6950073,2,555.6613159,210556,8,1751.489014,25.32741928,44.37799835,152.822998,1,483220,4828088
rear,OC,4-UMP,Umpqua,22,Middle Umpqua,7183,22811,3,7183,24528568,,,,,2018,50,,4,0.046679672,0.075000003,4.601099968,136.3899994,5,4785.61084,194840,4,1647.916016,20.84305191,45.59899902,152.822998,0.3181,481803,4825148
rear,OC,4-UMP,Umpqua,22,Middle Umpqua,7203,22820,1,7203,24527628,,,,,2018,155,,4,0.064939231,0.064000003,4.769299984,80.5264969,2,136.848999,414220,3,1535.248047,20.78811836,61.25299835,138.4799957,0.6885,449877,4828521
rear,OC,4-UMP,Umpqua,22,Middle Umpqua,7285,22862,1,7285,24526856,,,,,2018,396,,5,0.00673904,0.050000001,7.011000156,147.2380066,2,134.7059937,104075,3,1627.703979,21.67473984,60.66500092,124.237999,0.6215,450591,4811669
rear,OC,4-UMP,Umpqua,22,Middle Umpqua,7360,22891,3,7360,24527060,,,,,2018,3,,2,0.00838798,0.033,2.364300013,177.6730042,5,212.9799957,638732,3,1390.453003,21.70313644,49.36399841,113.4250031,0.5742,469042,4806584
rear,OC,4-UMP,Umpqua,22,Middle Umpqua,7369,22899,1,7369,,,,,,2018,50,,5,0.006,0.033,6.637199879,191.941,2,609.3179932,638732,11,2031.850952,24.06805038,50.9640007,116.8769989,0.974961,474648,4813457
rear,OC,4-UMP,Umpqua,22,Middle Umpqua,66104,22911.5,1,66104,,,,,,2018,4,,5,0.005,0.033,6.037499905,198.587,2,364.6629944,638732,1,1765.39502,,52.13600159,121.2969971,0.960157,480887,4814846
rear,OC,4-UMP,Umpqua,22,Middle Umpqua,7411,22946,2,7411,,,,,,2018,0,,3,0.046999998,0.118000001,3.461999893,216.003,2,2571.549072,158804,6,1329.72998,,48.75500107,137.1340027,0.686034,494300,4807123
rear,OC,4-UMP,Umpqua,24,South Umpqua,7537,23012,2,7537,23903021,,,,,2018,2,,4,0.039329179,0.034000002,3.699599981,248.6029968,2,1629.527954,192056,5,1615.543945,22.48440933,66.96800232,98.18299866,0.4298,449721,4768293
rear,OC,4-UMP,Umpqua,24,South Umpqua,7768,23122,1,7768,23903023,,,,,2018,0,,4,0.04571278,0.075999998,3.554699898,259.5650024,5,230.3379974,73504,10,1479.348999,18.96432495,54.06600189,111.7360001,0.5999,490004,4772381
rear,OC,4-UMP,Umpqua,24,South Umpqua,7844,23170,1,7844,23902585,,,,,2018,0,,4,0.120687939,0.137999997,3.167399883,275.2569885,2,6195.331055,54265,2,1305.368042,19.83421516,67.16799927,96.9940033,0.581985714,456250,4751430
rear,OC,4-UMP,Umpqua,24,South Umpqua,7891,23209.30078,1,7891,23903303,,,,,2018,240,,4,0.069929473,0.081,4.865799904,313.3410034,5,7706.370117,14370,7,1249.66394,17.82033348,67.16799927,96.9940033,0.1357,442178,4744561
rear,OC,4-UMP,Umpqua,24,South Umpqua,66108,23271,1,66108,23901219,,,,,2018,168,,4,0.039619751,0.052999999,5.201300144,303.3720093,5,6842.859863,24929,4,1268.246948,20.50542068,72.29699707,97.17900085,0.4739,449888,4734758
rear,OC,4-UMP,Umpqua,24,South Umpqua,66093,23298,2,66093,23901371,,,,,2018,1294,,6,0.00650602,0.046999998,7.732900143,320.0220032,5,483.8649902,28111.5,3,1363.264038,21.41982269,78.34700012,88.54299927,0.9292,466305,4733037
rear,OC,4-UMP,Umpqua,24,South Umpqua,7999,23299,2,7999,23901381,,,,,2018,23,,5,0.029435391,0.066,5.268400192,324.8500061,2,6192.855957,28111.5,5,1276.258057,20.41500282,74.57800293,88.54299927,0.9367,467578,4736642
rear,OC,4-UMP,Umpqua,24,South Umpqua,8008,23303,1,8008,23903435,,,,,2018,0,,3,0.046123259,0.066,3.861799955,327.4320068,2,2967.614014,28111.5,4,1332.573975,20.03226471,68.77600098,97.33100128,0.4061,469125,4737903
rear,OC,4-UMP,Umpqua,24,South Umpqua,8033,23313,1,8033,23903561,,,,,2018,140,,3,0.057223711,0.064999998,3.937299967,339.0870056,2,3225.314941,51882,5,1379.733032,20.05949402,72.6780014,107.1100006,0.317,479855,4733857
rear,OC,4-UMP,Umpqua,24,South Umpqua,8056,23332,2,8056,23902839,,,,,2018,488,,4,0.02995339,0.046999998,4.453499794,338.3450012,5,1058.062012,51882,5,1748.214966,21.25580215,69.83799744,98.78900146,0.8644,479939,4738149
rear,OC,4-UMP,Umpqua,24,South Umpqua,8115,23395,1,8115,23901425,,,,,2018,48,,5,0.01280199,0.072999999,6.41050005,264.8869934,5,997.2739868,32322,17,1460.666016,20.6992569,56.82799911,117.6520004,0.5601,479604,4749485
rear,OC,4-UMP,Umpqua,24,South Umpqua,8149,23433,1,8149,23901923,,,,,2018,597,,5,0.00828507,0.046,7.601099968,275.3460083,5,1847.987061,105909,3,1527.376953,24.12688065,47.25699997,98.03399658,0.8936,491091,4759023
rear,OC,4-UMP,Umpqua,24,South Umpqua,8306,23589,2,8306,23901841,,,,,2018,7,,6,0.0122417,0.067000002,8.491200447,323.5539856,2,9093.561523,758208,1,1941.218994,26.92615509,50.01599884,130.927002,0.5081,517686,4768777
rear,OC,4-UMP,Umpqua,23,North Umpqua,66112,23618.69922,2,66112,23894824,,,,,2018,0,,5,0.00429349,0.033,9.163299561,185.4140015,7,1361.531006,226103,5,2081.618896,27.98642731,79.23000336,120.1039963,0.8338,469845,4795339
rear,OC,4-UMP,Umpqua,23,North Umpqua,8330,23622,1,8330,23894830,,,,,2018,0,,5,0.00149253,0.033,7.097099781,196.3419952,5,412.0974426,226103,6,2101.114014,29.05373001,51.87799835,120.3349991,1,474072,4803324
rear,OC,4-UMP,Umpqua,23,North Umpqua,8345,23665,1,8345,23894026,,,,,2018,0,,5,0.0260936,0.074000001,7.856200218,251.2330017,2,15471.33594,70525,2,1631.583008,22.74867249,55.11899948,186.1119995,0.3847,501967,4777071
rear,OC,1-NC,North Coast,4,Nestucca,17740,0,,17740,23876781,,,,,2019,0,,3,0.095219001,0.089910001,3.319999933,40.9440002,1,940.8660278,799840,4,1629.215942,15.75849533,144.595993,464.6530151,0.414,443093,5016837
rear,OC,1-NC,North Coast,5,NCDependent,130,25343.69922,,130,23877013,,,,,2019,61,,3,0.092430927,0.05703,3.782000065,8.1350002,1,1067.755005,1179156,2,1683.102051,15.50135803,133.7429962,557.2119751,0.502,428327,4991139
rear,OC,1-NC,North Coast,4,Nestucca,22368,25356.30078,,22368,23876947,,,,,2019,0,,4,0.120422043,0.068300001,5.902999878,13.6079998,2,2238.623047,501267,1,1470.593018,15.76021862,158.8919983,505.0079956,0.334,430787,4999317
rear,OC,1-NC,North Coast,4,Nestucca,210,25407,,210,23876145,,,,,2019,0,,4,0.055219591,0.019990001,8.065999985,16.6310005,6,983.5339966,1017837,5,1693.624023,17.55522346,152.0130005,523.2340088,0.195,430370,5002894
rear,OC,1-NC,North Coast,4,Nestucca,234,25427,,234,23877163,,,,,2019,207,,4,0.077907979,0.04346,7.336999893,33.7229996,2,2870.919922,1741480,7,1902.293945,15.7097683,152.0130005,523.2340088,0.432,439602,5002187
rear,OC,1-NC,North Coast,4,Nestucca,290,25457,,290,23877151,,,,,2019,24,,3,0.077372931,0.046950001,4.72300005,31.5510006,1,2469.909912,524706,1,1379.686035,16.52136803,152.0130005,523.2340088,0.136,437664,5012743
rear,OC,1-NC,North Coast,4,Nestucca,362,25501,,362,23876267,,,,,2019,306,,4,0.054420698,0.046489999,9.739999771,60.0789986,2,8005.280762,994158,4,1447.925049,15.39008236,149.4120026,434.2120056,0.508,455303,5010784
rear,OC,1-NC,North Coast,4,Nestucca,16010,25505,,16010,23876155,,,,,2019,443,,5,0.02613168,0.036699999,14.23200035,66.1100006,2,8841.211914,827741,3,1532.18103,16.47558403,169.0429993,442.2929993,0.508,457210,5014457
rear,OC,1-NC,North Coast,3,Tillamook Bay,476,25565,,476,23876241,,,,,2019,230,,3,0.061576098,0.04501,9.798999786,37.6259995,1,3086.884033,568934,5,1609.187988,16.59848785,107.9349976,427.428009,0.466,440239,5024469
